code_module,code_presentation,id_student,final_result,total_clicks,active_days,unique_resources,num_forum,num_quiz,avg_score,num_assess_attempted,total_weight,module_presentation_length,num_of_prev_attempts,studied_credits,highest_education,age_band,imd_band,disability,gender,region
AAA,2013J,345357,Distinction,2219.0,134.0,79.0,0.0,0.0,80.4,5.0,100.0,268,0,60,A Level or Equivalent,0-35,30-40%,N,M,Yorkshire Region
AAA,2013J,346025,Pass,569.0,103.0,34.0,0.0,0.0,82.4,5.0,100.0,268,0,120,A Level or Equivalent,0-35,50-60%,N,M,East Anglian Region
AAA,2013J,346843,Fail,164.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,268,0,120,HE Qualification,35-55,50-60%,N,F,Scotland
AAA,2013J,350188,Pass,761.0,78.0,50.0,0.0,0.0,73.8,5.0,100.0,268,0,60,HE Qualification,35-55,80-90%,N,M,North Western Region
AAA,2013J,354858,Withdrawn,198.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,268,0,120,HE Qualification,35-55,90-100%,N,M,South Region
AAA,2013J,357668,Fail,166.0,27.0,23.0,0.0,0.0,57.0,3.0,50.0,268,0,60,A Level or Equivalent,0-35,10-20,N,M,Yorkshire Region
AAA,2013J,364177,Fail,821.0,63.0,47.0,0.0,0.0,69.0,4.0,70.0,268,0,60,Lower Than A Level,35-55,70-80%,N,M,East Anglian Region
AAA,2013J,365244,Pass,891.0,78.0,72.0,0.0,0.0,56.4,5.0,100.0,268,0,120,A Level or Equivalent,0-35,0-10%,N,F,London Region
AAA,2013J,365642,Pass,2129.0,148.0,85.0,0.0,0.0,70.0,5.0,100.0,268,0,60,Lower Than A Level,35-55,10-20,N,M,East Anglian Region
AAA,2013J,366483,Pass,1465.0,129.0,63.0,0.0,0.0,76.8,5.0,100.0,268,0,60,HE Qualification,0-35,40-50%,N,M,South West Region
AAA,2013J,368194,Pass,437.0,32.0,46.0,0.0,0.0,50.4,5.0,100.0,268,0,120,A Level or Equivalent,0-35,50-60%,Y,F,South West Region
AAA,2013J,368824,Fail,292.0,25.0,27.0,0.0,0.0,55.6,5.0,100.0,268,0,120,HE Qualification,35-55,50-60%,N,M,Wales
AAA,2013J,368963,Pass,677.0,52.0,65.0,0.0,0.0,66.4,5.0,100.0,268,0,180,Lower Than A Level,0-35,0-10%,N,M,Yorkshire Region
AAA,2013J,376439,Distinction,2342.0,154.0,60.0,0.0,0.0,87.0,5.0,100.0,268,0,60,HE Qualification,0-35,0,N,M,North Region
AAA,2013J,376581,Pass,2333.0,124.0,85.0,0.0,0.0,72.8,5.0,100.0,268,0,60,A Level or Equivalent,35-55,80-90%,N,F,South Region
AAA,2013J,380953,Pass,1062.0,97.0,55.0,0.0,0.0,67.8,5.0,100.0,268,0,60,A Level or Equivalent,0-35,80-90%,N,M,East Midlands Region
AAA,2013J,383254,Pass,543.0,91.0,38.0,0.0,0.0,75.6,5.0,100.0,268,0,120,A Level or Equivalent,0-35,90-100%,N,M,Yorkshire Region
AAA,2013J,386924,Pass,164.0,31.0,26.0,0.0,0.0,67.8,5.0,100.0,268,0,120,Lower Than A Level,0-35,0,N,M,Ireland
AAA,2013J,386952,Pass,910.0,114.0,60.0,0.0,0.0,68.0,5.0,100.0,268,0,120,A Level or Equivalent,0-35,70-80%,N,M,Yorkshire Region
AAA,2013J,388722,Pass,671.0,57.0,46.0,0.0,0.0,63.8,5.0,100.0,268,0,60,Lower Than A Level,35-55,80-90%,N,F,London Region
AAA,2013J,388885,Pass,875.0,50.0,59.0,0.0,0.0,60.6,5.0,100.0,268,0,60,A Level or Equivalent,35-55,90-100%,N,M,South West Region
AAA,2013J,390890,Withdrawn,639.0,50.0,41.0,0.0,0.0,69.66666666666667,3.0,50.0,268,0,90,A Level or Equivalent,0-35,0-10%,N,M,Scotland
AAA,2013J,392756,Fail,363.0,44.0,47.0,0.0,0.0,45.0,5.0,100.0,268,0,120,A Level or Equivalent,0-35,70-80%,N,M,West Midlands Region
AAA,2013J,392931,Pass,3003.0,177.0,81.0,0.0,0.0,68.4,5.0,100.0,268,0,120,A Level or Equivalent,35-55,50-60%,N,F,North Western Region
AAA,2013J,393207,Pass,876.0,50.0,57.0,0.0,0.0,74.2,5.0,100.0,268,0,60,A Level or Equivalent,0-35,60-70%,N,M,North Western Region
AAA,2013J,396872,Pass,996.0,70.0,61.0,0.0,0.0,61.4,5.0,100.0,268,0,180,HE Qualification,0-35,50-60%,N,M,Yorkshire Region
AAA,2013J,398552,Fail,1183.0,87.0,85.0,0.0,0.0,46.4,5.0,100.0,268,0,240,Lower Than A Level,0-35,90-100%,N,M,Yorkshire Region
AAA,2013J,401869,Pass,955.0,90.0,60.0,0.0,0.0,65.0,5.0,100.0,268,0,60,Lower Than A Level,0-35,80-90%,N,F,South East Region
AAA,2013J,402470,Pass,1445.0,83.0,59.0,0.0,0.0,72.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,50-60%,N,M,South West Region
AAA,2013J,404804,Pass,509.0,26.0,44.0,0.0,0.0,43.8,5.0,100.0,268,0,120,Lower Than A Level,35-55,20-30%,N,M,Wales
AAA,2013J,405088,Pass,1388.0,87.0,68.0,0.0,0.0,77.2,5.0,100.0,268,0,120,A Level or Equivalent,0-35,20-30%,N,M,North Region
AAA,2013J,405961,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,0,240,A Level or Equivalent,0-35,90-100%,Y,M,Scotland
AAA,2013J,414117,Pass,807.0,105.0,60.0,0.0,0.0,76.4,5.0,100.0,268,0,120,A Level or Equivalent,0-35,50-60%,N,M,Yorkshire Region
AAA,2013J,415969,Withdrawn,1359.0,49.0,58.0,0.0,0.0,59.66666666666666,3.0,50.0,268,0,90,HE Qualification,35-55,0-10%,N,M,West Midlands Region
AAA,2013J,420087,Fail,342.0,27.0,48.0,0.0,0.0,76.0,3.0,50.0,268,0,60,A Level or Equivalent,0-35,40-50%,Y,M,Scotland
AAA,2013J,429958,Pass,411.0,25.0,43.0,0.0,0.0,58.4,5.0,100.0,268,0,60,A Level or Equivalent,0-35,70-80%,N,F,North Western Region
AAA,2013J,441018,Pass,646.0,50.0,53.0,0.0,0.0,59.8,5.0,100.0,268,0,150,A Level or Equivalent,0-35,70-80%,N,F,South East Region
AAA,2013J,441888,Pass,739.0,43.0,59.0,0.0,0.0,70.6,5.0,100.0,268,0,120,A Level or Equivalent,0-35,20-30%,N,M,London Region
AAA,2013J,442442,Withdrawn,1009.0,49.0,54.0,0.0,0.0,40.5,2.0,30.0,268,0,120,HE Qualification,0-35,80-90%,N,M,South West Region
AAA,2013J,444677,Distinction,1241.0,140.0,84.0,0.0,0.0,87.6,5.0,100.0,268,0,60,HE Qualification,0-35,30-40%,N,M,London Region
AAA,2013J,470588,Withdrawn,400.0,16.0,24.0,0.0,0.0,86.0,1.0,10.0,268,0,60,HE Qualification,35-55,90-100%,N,M,South East Region
AAA,2013J,489455,Pass,2832.0,131.0,76.0,0.0,0.0,70.6,5.0,100.0,268,0,60,A Level or Equivalent,0-35,20-30%,N,F,South West Region
AAA,2013J,494424,Fail,58.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,268,0,60,A Level or Equivalent,0-35,80-90%,N,F,North Region
AAA,2013J,495284,Pass,901.0,78.0,57.0,0.0,0.0,66.6,5.0,100.0,268,0,120,HE Qualification,0-35,80-90%,N,M,South East Region
AAA,2013J,498857,Pass,998.0,88.0,64.0,0.0,0.0,73.0,5.0,100.0,268,0,60,HE Qualification,35-55,80-90%,N,M,North Western Region
AAA,2013J,508818,Pass,1129.0,61.0,41.0,0.0,0.0,71.8,5.0,100.0,268,0,120,A Level or Equivalent,0-35,40-50%,N,M,London Region
AAA,2013J,512460,Pass,521.0,58.0,55.0,0.0,0.0,72.4,5.0,100.0,268,0,120,HE Qualification,0-35,90-100%,N,M,South East Region
AAA,2013J,544103,Pass,2328.0,112.0,85.0,0.0,0.0,81.0,5.0,100.0,268,0,120,HE Qualification,0-35,40-50%,N,M,North Western Region
AAA,2013J,550383,Pass,910.0,66.0,46.0,0.0,0.0,72.0,5.0,100.0,268,0,60,HE Qualification,0-35,60-70%,N,M,South East Region
AAA,2013J,564450,Fail,224.0,32.0,26.0,0.0,0.0,59.2,5.0,100.0,268,0,120,HE Qualification,0-35,80-90%,N,M,West Midlands Region
AAA,2013J,568601,Withdrawn,488.0,17.0,29.0,0.0,0.0,81.5,2.0,30.0,268,0,60,HE Qualification,0-35,30-40%,N,F,Scotland
AAA,2013J,572652,Pass,780.0,42.0,59.0,0.0,0.0,73.2,5.0,100.0,268,0,120,HE Qualification,0-35,70-80%,N,M,West Midlands Region
AAA,2013J,580389,Pass,1271.0,50.0,62.0,0.0,0.0,71.4,5.0,100.0,268,0,120,HE Qualification,0-35,90-100%,N,M,Ireland
AAA,2013J,581129,Fail,194.0,19.0,25.0,0.0,0.0,40.0,2.0,40.0,268,0,120,A Level or Equivalent,0-35,30-40%,N,M,East Anglian Region
AAA,2013J,588775,Pass,7067.0,259.0,96.0,0.0,0.0,82.8,5.0,100.0,268,0,120,A Level or Equivalent,0-35,90-100%,N,M,South West Region
AAA,2013J,591774,Pass,605.0,36.0,80.0,0.0,0.0,76.2,5.0,100.0,268,0,60,Post Graduate Qualification,35-55,90-100%,N,M,South Region
AAA,2013J,603861,Withdrawn,955.0,68.0,55.0,0.0,0.0,63.0,5.0,100.0,268,0,60,HE Qualification,55<=,0,N,M,North Region
AAA,2013J,606143,Fail,406.0,34.0,33.0,0.0,0.0,66.0,2.0,30.0,268,0,60,Post Graduate Qualification,35-55,90-100%,N,M,Scotland
AAA,2013J,704156,Pass,3064.0,131.0,100.0,0.0,0.0,66.0,5.0,100.0,268,0,120,HE Qualification,55<=,90-100%,N,M,South Region
AAA,2013J,705379,Distinction,5680.0,226.0,114.0,0.0,0.0,80.8,5.0,100.0,268,0,120,A Level or Equivalent,55<=,60-70%,N,M,West Midlands Region
AAA,2013J,721259,Withdrawn,1228.0,27.0,43.0,0.0,0.0,0.0,0.0,10.0,268,0,120,Lower Than A Level,55<=,50-60%,N,F,South Region
AAA,2013J,749412,Pass,4007.0,187.0,91.0,0.0,0.0,72.0,5.0,100.0,268,0,60,Lower Than A Level,55<=,70-80%,N,M,South Region
AAA,2013J,760729,Distinction,7288.0,229.0,101.0,0.0,0.0,81.2,5.0,100.0,268,0,60,A Level or Equivalent,55<=,60-70%,N,M,West Midlands Region
AAA,2013J,905042,Pass,3004.0,166.0,79.0,0.0,0.0,76.4,5.0,100.0,268,0,60,A Level or Equivalent,35-55,90-100%,N,F,East Anglian Region
AAA,2013J,949618,Pass,1357.0,94.0,90.0,0.0,0.0,61.8,5.0,100.0,268,0,60,A Level or Equivalent,35-55,50-60%,N,F,South West Region
AAA,2013J,958987,Pass,1216.0,102.0,59.0,0.0,0.0,77.2,5.0,100.0,268,0,60,HE Qualification,35-55,40-50%,N,M,North Western Region
AAA,2013J,968578,Pass,870.0,66.0,61.0,0.0,0.0,72.0,5.0,100.0,268,0,60,A Level or Equivalent,35-55,40-50%,N,F,East Anglian Region
AAA,2013J,969076,Withdrawn,1980.0,135.0,59.0,0.0,0.0,59.75,4.0,70.0,268,0,180,A Level or Equivalent,35-55,80-90%,N,M,South West Region
AAA,2013J,971027,Pass,3098.0,158.0,91.0,0.0,0.0,68.0,5.0,100.0,268,0,60,HE Qualification,35-55,90-100%,N,F,West Midlands Region
AAA,2013J,978739,Pass,5988.0,176.0,104.0,0.0,0.0,56.6,5.0,100.0,268,0,60,HE Qualification,35-55,90-100%,N,M,South Region
AAA,2013J,1035023,Pass,1896.0,150.0,83.0,0.0,0.0,70.0,5.0,100.0,268,0,60,Lower Than A Level,35-55,30-40%,N,F,London Region
AAA,2013J,1105478,Pass,1695.0,125.0,62.0,0.0,0.0,82.6,5.0,100.0,268,0,60,HE Qualification,55<=,80-90%,N,M,Scotland
AAA,2013J,1352868,Withdrawn,641.0,36.0,38.0,0.0,0.0,65.5,2.0,30.0,268,0,60,A Level or Equivalent,35-55,20-30%,N,M,Yorkshire Region
AAA,2013J,1401935,Fail,240.0,24.0,26.0,0.0,0.0,35.0,2.0,30.0,268,0,60,A Level or Equivalent,35-55,70-80%,N,M,West Midlands Region
AAA,2013J,1402638,Pass,910.0,75.0,67.0,0.0,0.0,75.2,5.0,100.0,268,0,60,HE Qualification,35-55,30-40%,N,F,East Midlands Region
AAA,2013J,1414443,Fail,1907.0,43.0,91.0,0.0,0.0,59.0,2.0,30.0,268,0,120,A Level or Equivalent,35-55,10-20,N,F,Yorkshire Region
AAA,2013J,1456619,Withdrawn,467.0,22.0,36.0,0.0,0.0,0.0,0.0,0.0,268,0,60,A Level or Equivalent,35-55,90-100%,N,M,South West Region
AAA,2013J,1465690,Pass,3460.0,165.0,112.0,0.0,0.0,81.8,5.0,100.0,268,0,120,HE Qualification,35-55,40-50%,N,M,West Midlands Region
AAA,2013J,1472925,Fail,939.0,47.0,55.0,0.0,0.0,61.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,40-50%,Y,F,East Anglian Region
AAA,2013J,1488959,Pass,3493.0,155.0,76.0,0.0,0.0,61.8,5.0,100.0,268,0,60,A Level or Equivalent,35-55,70-80%,N,M,London Region
AAA,2013J,1518989,Pass,4202.0,133.0,77.0,0.0,0.0,73.0,5.0,100.0,268,0,60,Lower Than A Level,35-55,80-90%,N,F,South East Region
AAA,2013J,1618738,Pass,723.0,19.0,68.0,0.0,0.0,79.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,90-100%,N,M,London Region
AAA,2013J,1620151,Fail,998.0,44.0,55.0,0.0,0.0,77.5,2.0,30.0,268,0,60,HE Qualification,35-55,90-100%,N,M,South Region
AAA,2013J,1626710,Distinction,6025.0,215.0,112.0,0.0,0.0,84.6,5.0,100.0,268,0,60,A Level or Equivalent,35-55,60-70%,N,M,North Western Region
AAA,2013J,1640609,Pass,5061.0,227.0,90.0,0.0,0.0,85.0,5.0,100.0,268,0,60,A Level or Equivalent,35-55,30-40%,N,M,West Midlands Region
AAA,2013J,1686521,Withdrawn,643.0,29.0,35.0,0.0,0.0,68.0,1.0,10.0,268,0,60,Lower Than A Level,35-55,50-60%,N,F,North Western Region
AAA,2013J,1729319,Pass,2756.0,124.0,80.0,0.0,0.0,78.2,5.0,100.0,268,0,60,HE Qualification,35-55,40-50%,N,F,Scotland
AAA,2013J,1746134,Pass,1759.0,75.0,99.0,0.0,0.0,83.8,5.0,100.0,268,0,60,A Level or Equivalent,35-55,60-70%,N,M,East Anglian Region
AAA,2013J,1758449,Withdrawn,2756.0,75.0,67.0,0.0,0.0,61.0,2.0,30.0,268,0,75,Lower Than A Level,35-55,30-40%,N,M,South Region
AAA,2013J,1763015,Withdrawn,420.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,268,0,60,A Level or Equivalent,35-55,10-20,N,F,Scotland
AAA,2013J,1765788,Pass,7057.0,224.0,127.0,0.0,0.0,66.2,5.0,100.0,268,0,60,HE Qualification,55<=,70-80%,N,M,South East Region
AAA,2013J,1801229,Pass,1443.0,86.0,81.0,0.0,0.0,76.8,5.0,100.0,268,0,60,HE Qualification,35-55,0,N,M,Ireland
AAA,2013J,1801641,Pass,459.0,41.0,49.0,0.0,0.0,77.4,5.0,100.0,268,0,60,A Level or Equivalent,35-55,30-40%,N,M,Scotland
AAA,2013J,1847830,Pass,6518.0,238.0,87.0,0.0,0.0,71.0,5.0,100.0,268,0,60,Lower Than A Level,35-55,40-50%,N,M,South West Region
AAA,2013J,1860318,Pass,5975.0,228.0,93.0,0.0,0.0,62.6,5.0,100.0,268,0,300,Lower Than A Level,35-55,40-50%,Y,M,South West Region
AAA,2013J,1889511,Pass,1754.0,99.0,76.0,0.0,0.0,72.0,5.0,100.0,268,0,60,A Level or Equivalent,35-55,50-60%,N,M,Yorkshire Region
AAA,2013J,1889577,Pass,931.0,63.0,67.0,0.0,0.0,73.6,5.0,100.0,268,0,60,A Level or Equivalent,35-55,70-80%,Y,F,South Region
AAA,2013J,1894188,Pass,4294.0,120.0,80.0,0.0,0.0,70.4,5.0,100.0,268,0,60,A Level or Equivalent,0-35,80-90%,N,F,East Midlands Region
AAA,2013J,1938355,Pass,1992.0,147.0,89.0,0.0,0.0,73.0,5.0,100.0,268,0,60,A Level or Equivalent,35-55,90-100%,N,M,South Region
AAA,2013J,1942396,Pass,470.0,47.0,40.0,0.0,0.0,53.6,5.0,100.0,268,0,120,Lower Than A Level,35-55,40-50%,Y,F,East Anglian Region
AAA,2013J,1970390,Withdrawn,11139.0,219.0,111.0,0.0,0.0,83.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,0-10%,N,M,West Midlands Region
AAA,2013J,1976139,Pass,1216.0,60.0,75.0,0.0,0.0,67.25,4.0,80.0,268,0,120,Lower Than A Level,35-55,50-60%,N,M,Ireland
AAA,2013J,2011876,Pass,1401.0,81.0,78.0,0.0,0.0,76.0,5.0,100.0,268,0,60,A Level or Equivalent,0-35,90-100%,Y,F,East Anglian Region
AAA,2013J,2012966,Pass,519.0,39.0,49.0,0.0,0.0,78.4,5.0,100.0,268,0,60,Lower Than A Level,35-55,30-40%,N,M,North Western Region
AAA,2013J,2051699,Pass,1734.0,94.0,69.0,0.0,0.0,66.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,70-80%,N,F,South West Region
AAA,2013J,2062879,Fail,2386.0,145.0,85.0,0.0,0.0,61.2,5.0,100.0,268,0,60,A Level or Equivalent,0-35,60-70%,N,F,East Anglian Region
AAA,2013J,2065691,Withdrawn,1430.0,34.0,47.0,0.0,0.0,35.666666666666664,3.0,50.0,268,0,330,A Level or Equivalent,35-55,30-40%,Y,M,London Region
AAA,2013J,2073016,Withdrawn,849.0,62.0,56.0,0.0,0.0,60.333333333333336,3.0,50.0,268,0,60,Lower Than A Level,35-55,30-40%,N,F,London Region
AAA,2013J,2080474,Pass,1146.0,78.0,74.0,0.0,0.0,69.6,5.0,100.0,268,0,60,A Level or Equivalent,35-55,90-100%,N,F,South Region
AAA,2013J,2083877,Pass,685.0,65.0,44.0,0.0,0.0,67.8,5.0,100.0,268,0,120,A Level or Equivalent,0-35,0-10%,N,F,West Midlands Region
AAA,2013J,2084066,Fail,1967.0,87.0,65.0,0.0,0.0,59.75,4.0,70.0,268,0,60,Lower Than A Level,35-55,50-60%,N,F,South West Region
AAA,2013J,2104505,Pass,701.0,53.0,54.0,0.0,0.0,65.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,0-10%,N,M,West Midlands Region
AAA,2013J,2122180,Distinction,4712.0,170.0,105.0,0.0,0.0,82.4,5.0,100.0,268,0,60,Lower Than A Level,35-55,80-90%,N,F,North Western Region
AAA,2013J,2139353,Withdrawn,1262.0,82.0,64.0,0.0,0.0,66.0,3.0,50.0,268,0,120,A Level or Equivalent,35-55,50-60%,N,M,London Region
AAA,2013J,2143752,Pass,1888.0,83.0,69.0,0.0,0.0,52.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,70-80%,N,F,South Region
AAA,2013J,2146792,Pass,2385.0,188.0,91.0,0.0,0.0,70.0,5.0,100.0,268,0,60,HE Qualification,55<=,20-30%,N,M,North Western Region
AAA,2013J,2149225,Withdrawn,319.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,268,0,60,A Level or Equivalent,35-55,70-80%,Y,M,Scotland
AAA,2013J,2153153,Pass,3385.0,110.0,92.0,0.0,0.0,62.2,5.0,100.0,268,0,60,A Level or Equivalent,0-35,40-50%,N,F,Yorkshire Region
AAA,2013J,2155014,Pass,1454.0,56.0,67.0,0.0,0.0,73.8,5.0,100.0,268,0,60,Lower Than A Level,0-35,80-90%,Y,F,West Midlands Region
AAA,2013J,2164705,Fail,231.0,11.0,27.0,0.0,0.0,70.0,1.0,10.0,268,0,120,A Level or Equivalent,0-35,40-50%,N,F,North Western Region
AAA,2013J,2171627,Pass,1346.0,73.0,83.0,0.0,0.0,69.0,5.0,100.0,268,0,60,A Level or Equivalent,35-55,30-40%,N,F,Yorkshire Region
AAA,2013J,2182846,Pass,4214.0,164.0,91.0,0.0,0.0,66.0,5.0,100.0,268,0,60,A Level or Equivalent,35-55,70-80%,N,F,London Region
AAA,2013J,2194100,Pass,1401.0,95.0,50.0,0.0,0.0,67.2,5.0,100.0,268,0,60,A Level or Equivalent,35-55,50-60%,N,F,East Anglian Region
AAA,2013J,2197016,Pass,1455.0,72.0,79.0,0.0,0.0,75.6,5.0,100.0,268,0,60,HE Qualification,35-55,30-40%,N,F,North Western Region
AAA,2013J,2208424,Pass,1080.0,69.0,76.0,0.0,0.0,71.2,5.0,100.0,268,0,60,A Level or Equivalent,0-35,20-30%,N,M,Scotland
AAA,2013J,2229865,Pass,3236.0,168.0,116.0,0.0,0.0,76.4,5.0,100.0,268,0,60,A Level or Equivalent,35-55,10-20,N,F,West Midlands Region
AAA,2013J,2255601,Withdrawn,2543.0,82.0,87.0,0.0,0.0,54.5,2.0,30.0,268,0,120,A Level or Equivalent,35-55,80-90%,N,F,South Region
AAA,2013J,2268379,Pass,1685.0,118.0,79.0,0.0,0.0,83.0,5.0,100.0,268,0,60,A Level or Equivalent,0-35,20-30%,N,F,East Midlands Region
AAA,2013J,2278464,Pass,307.0,33.0,36.0,0.0,0.0,51.4,5.0,100.0,268,0,60,Lower Than A Level,35-55,30-40%,N,M,South Region
AAA,2013J,2293923,Pass,303.0,24.0,32.0,0.0,0.0,61.2,5.0,100.0,268,0,150,A Level or Equivalent,0-35,90-100%,N,M,South Region
AAA,2013J,2312620,Withdrawn,1129.0,44.0,81.0,0.0,0.0,32.0,3.0,50.0,268,0,60,HE Qualification,35-55,20-30%,N,F,East Midlands Region
AAA,2013J,2318055,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,0,60,A Level or Equivalent,35-55,90-100%,N,M,Wales
AAA,2013J,2324976,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,0,60,HE Qualification,35-55,90-100%,N,F,Scotland
AAA,2013J,2329342,Pass,565.0,36.0,53.0,0.0,0.0,57.2,5.0,100.0,268,0,120,Lower Than A Level,35-55,40-50%,N,F,East Anglian Region
AAA,2013J,2339528,Distinction,593.0,28.0,50.0,0.0,0.0,80.0,5.0,100.0,268,0,60,Lower Than A Level,0-35,40-50%,N,F,London Region
AAA,2013J,2342426,Fail,1814.0,107.0,78.0,0.0,0.0,73.2,5.0,100.0,268,0,60,Lower Than A Level,35-55,20-30%,N,M,Yorkshire Region
AAA,2013J,2344901,Fail,445.0,30.0,37.0,0.0,0.0,51.5,4.0,70.0,268,0,60,A Level or Equivalent,0-35,60-70%,N,F,Yorkshire Region
AAA,2013J,2358056,Fail,1588.0,123.0,93.0,0.0,0.0,67.8,5.0,100.0,268,0,60,HE Qualification,0-35,0,N,F,North Region
AAA,2013J,2358969,Withdrawn,373.0,22.0,33.0,0.0,0.0,68.0,1.0,10.0,268,0,180,A Level or Equivalent,0-35,70-80%,N,F,East Anglian Region
AAA,2013J,2364471,Pass,7182.0,257.0,102.0,0.0,0.0,83.4,5.0,100.0,268,0,60,HE Qualification,0-35,90-100%,Y,F,Scotland
AAA,2013J,2365101,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,0,300,HE Qualification,0-35,20-30%,N,M,South East Region
AAA,2013J,2367155,Pass,2148.0,93.0,86.0,0.0,0.0,75.6,5.0,100.0,268,0,120,A Level or Equivalent,0-35,80-90%,N,F,East Anglian Region
AAA,2013J,2369266,Pass,2146.0,70.0,81.0,0.0,0.0,50.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,70-80%,N,F,London Region
AAA,2013J,2376496,Pass,749.0,83.0,89.0,0.0,0.0,73.4,5.0,100.0,268,0,120,A Level or Equivalent,0-35,20-30%,N,F,East Midlands Region
AAA,2013J,2391984,Withdrawn,818.0,44.0,45.0,0.0,0.0,73.0,4.0,70.0,268,0,60,A Level or Equivalent,0-35,90-100%,N,M,South Region
AAA,2013J,2411661,Fail,574.0,23.0,43.0,0.0,0.0,46.8,5.0,100.0,268,0,120,A Level or Equivalent,0-35,80-90%,N,F,South Region
AAA,2013J,2411778,Withdrawn,1497.0,42.0,41.0,0.0,0.0,80.0,2.0,30.0,268,0,120,HE Qualification,0-35,20-30%,N,M,Scotland
AAA,2013J,2412002,Distinction,3344.0,202.0,101.0,0.0,0.0,82.8,5.0,100.0,268,0,90,Lower Than A Level,35-55,50-60%,N,M,South West Region
AAA,2013J,2412967,Pass,2458.0,166.0,76.0,0.0,0.0,77.6,5.0,100.0,268,0,60,A Level or Equivalent,35-55,80-90%,N,F,South Region
AAA,2013J,2429854,Withdrawn,655.0,34.0,34.0,0.0,0.0,51.0,1.0,10.0,268,0,120,A Level or Equivalent,35-55,10-20,Y,M,London Region
AAA,2013J,2437837,Pass,2684.0,101.0,88.0,0.0,0.0,74.4,5.0,100.0,268,0,60,A Level or Equivalent,0-35,30-40%,N,F,North Region
AAA,2013J,2449878,Pass,622.0,39.0,87.0,0.0,0.0,60.6,5.0,100.0,268,0,60,A Level or Equivalent,0-35,30-40%,N,F,East Midlands Region
AAA,2013J,2456480,Fail,183.0,21.0,24.0,0.0,0.0,24.666666666666668,3.0,50.0,268,0,120,Lower Than A Level,35-55,80-90%,N,M,Scotland
AAA,2013J,2457256,Pass,1611.0,94.0,68.0,0.0,0.0,70.0,5.0,100.0,268,0,180,Lower Than A Level,35-55,80-90%,N,M,South Region
AAA,2013J,2458355,Pass,4187.0,229.0,86.0,0.0,0.0,90.6,5.0,100.0,268,0,60,Lower Than A Level,35-55,80-90%,N,M,London Region
AAA,2013J,2460080,Pass,3424.0,177.0,92.0,0.0,0.0,78.8,5.0,100.0,268,0,60,HE Qualification,55<=,90-100%,N,M,Scotland
AAA,2013J,2461190,Fail,967.0,53.0,54.0,0.0,0.0,56.0,2.0,30.0,268,0,60,HE Qualification,55<=,70-80%,N,M,South Region
AAA,2013J,2469673,Fail,523.0,33.0,50.0,0.0,0.0,44.5,4.0,90.0,268,0,60,Lower Than A Level,35-55,20-30%,N,F,Yorkshire Region
AAA,2013J,2470694,Withdrawn,2176.0,110.0,95.0,0.0,0.0,67.0,1.0,20.0,268,0,60,HE Qualification,55<=,50-60%,N,F,Scotland
AAA,2013J,2479954,Pass,323.0,43.0,31.0,0.0,0.0,79.6,5.0,100.0,268,0,60,A Level or Equivalent,0-35,40-50%,N,M,North Western Region
AAA,2013J,2481901,Pass,1949.0,97.0,71.0,0.0,0.0,75.8,5.0,100.0,268,0,60,Lower Than A Level,35-55,80-90%,N,M,Wales
AAA,2013J,2482700,Pass,1616.0,111.0,72.0,0.0,0.0,55.6,5.0,100.0,268,0,120,Lower Than A Level,0-35,90-100%,N,M,South Region
AAA,2013J,2486127,Pass,1690.0,99.0,67.0,0.0,0.0,73.6,5.0,100.0,268,0,120,HE Qualification,0-35,90-100%,N,F,East Anglian Region
AAA,2013J,2498700,Pass,2864.0,150.0,96.0,0.0,0.0,77.2,5.0,100.0,268,0,240,Lower Than A Level,0-35,40-50%,N,F,North Western Region
AAA,2013J,2516503,Pass,3070.0,198.0,86.0,0.0,0.0,79.4,5.0,100.0,268,0,60,HE Qualification,35-55,40-50%,N,M,South East Region
AAA,2013J,2518069,Pass,1617.0,97.0,78.0,0.0,0.0,76.6,5.0,100.0,268,0,60,A Level or Equivalent,0-35,90-100%,N,M,East Midlands Region
AAA,2013J,2521459,Pass,1078.0,75.0,57.0,0.0,0.0,60.8,5.0,100.0,268,0,60,Lower Than A Level,0-35,10-20,N,F,London Region
AAA,2013J,2523736,Pass,470.0,76.0,43.0,0.0,0.0,61.75,4.0,70.0,268,0,120,A Level or Equivalent,55<=,20-30%,N,M,North Western Region
